Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MaritalStatus,Over18,StandardHours,EmployeeCount
23,Yes,Travel_Rarely,1252,Research & Development,23,1,Human Resources,1497,2,Male,3,4,Research Director,1,3160.0,6,Yes,21,4,3,3,12,0,4,4,4,15,2,Single,Y,80,1
25,Yes,Travel_Rarely,861,Human Resources,14,3,Technical Degree,1498,2,Female,2,2,Healthcare Representative,1,1690.0,4,No,15,3,1,3,17,3,2,15,1,11,3,Single,Y,80,1
45,No,Travel_Rarely,211,Human Resources,27,1,Human Resources,1499,2,Male,4,4,Laboratory Technician,1,1730.0,5,No,24,3,3,2,27,3,4,18,5,3,8,Single,Y,80,1
23,No,Travel_Rarely,232,Research & Development,11,3,Technical Degree,1500,4,Female,3,2,Research Scientist,1,4460.0,2,Yes,21,3,2,3,17,4,3,12,1,0,12,Married,Y,80,1
59,No,Travel_Rarely,849,Research & Development,16,2,Other,1501,1,Female,3,2,Laboratory Technician,4,1290.0,4,No,12,3,3,1,41,5,2,6,11,1,1,Single,Y,80,1
55,No,Travel_Rarely,1303,Research & Development,25,1,Life Sciences,1502,4,Male,1,3,Research Scientist,2,780.0,0,No,20,4,1,3,37,3,4,17,6,13,14,Divorced,Y,80,1
48,No,Travel_Rarely,580,Research & Development,4,5,Human Resources,1503,3,Female,1,3,Sales Representative,4,5120.0,3,Yes,14,3,2,0,30,5,4,15,2,1,11,Married,Y,80,1
54,No,Travel_Rarely,840,Sales,5,4,Medical,1504,3,Male,1,1,Research Scientist,4,9060.0,8,No,18,3,4,3,36,5,1,2,6,11,1,Married,Y,80,1
53,No,Non-Travel,413,Sales,13,3,Human Resources,1505,3,Female,4,4,Sales Representative,2,3830.0,2,No,14,3,1,1,35,1,1,14,3,1,6,Divorced,Y,80,1
28,No,Travel_Rarely,1281,Research & Development,24,2,Human Resources,1506,1,Male,2,1,Healthcare Representative,2,4160.0,4,No,23,4,1,1,18,1,4,8,0,14,15,Married,Y,80,1
33,No,Non-Travel,629,Research & Development,12,2,Marketing,1507,1,Female,2,4,Sales Executive,4,2300.0,1,No,21,3,3,2,15,3,3,2,8,5,15,Divorced,Y,80,1
60,No,Travel_Frequently,263,Research & Development,19,5,Life Sciences,1508,3,Female,2,4,Healthcare Representative,3,1410.0,3,No,17,3,1,0,42,2,2,13,14,14,3,Married,Y,80,1
57,Yes,Travel_Rarely,666,Human Resources,1,2,Marketing,1509,2,Female,1,5,Human Resources,4,3520.0,8,No,23,3,2,2,39,4,4,11,4,13,6,Married,Y,80,1
49,Yes,Travel_Rarely,941,Research & Development,18,1,Technical Degree,1510,1,Female,4,3,Sales Representative,4,3760.0,2,No,23,3,3,3,31,5,1,12,10,2,14,Single,Y,80,1
19,No,Travel_Frequently,1435,Research & Development,24,4,Life Sciences,1511,3,Female,1,3,Human Resources,3,2240.0,1,No,19,3,2,0,26,4,4,8,11,1,6,Divorced,Y,80,1
29,No,Travel_Rarely,671,Research & Development,2,1,Life Sciences,1512,1,Female,3,4,Research Scientist,4,1620.0,1,Yes,11,3,2,0,40,4,2,15,3,3,2,Married,Y,80,1
49,Yes,Travel_Rarely,1217,Research & Development,11,1,Other,1513,2,Female,1,5,Sales Executive,2,3130.0,4,No,16,3,3,0,31,4,3,4,3,14,2,Married,Y,80,1
29,No,Travel_Rarely,689,Sales,12,5,Life Sciences,1514,2,Male,4,4,Human Resources,4,3730.0,3,No,11,3,1,3,35,1,2,15,6,4,14,Single,Y,80,1
47,Yes,Non-Travel,440,Sales,24,5,Human Resources,1515,1,Male,3,5,Research Director,1,4350.0,2,Yes,24,3,3,1,29,5,2,17,1,8,9,Married,Y,80,1
52,No,Travel_Rarely,314,Research & Development,25,3,Marketing,1516,4,Male,4,5,Human Resources,1,1740.0,4,Yes,13,3,4,3,34,1,1,3,8,4,16,Married,Y,80,1
36,No,Travel_Rarely,248,Research & Development,28,2,Technical Degree,1517,4,Female,4,5,Sales Representative,2,1960.0,4,Yes,22,3,1,1,18,4,2,2,5,10,12,Married,Y,80,1
18,No,Travel_Rarely,1027,Research & Development,11,3,Human Resources,1518,3,Male,2,4,Healthcare Representative,1,2060.0,0,No,21,3,1,0,23,2,4,0,5,5,7,Single,Y,80,1
22,Yes,Travel_Rarely,1281,Research & Development,1,5,Medical,1519,4,Male,3,1,Manager,3,2730.0,9,No,11,3,1,3,24,0,1,19,15,15,3,Single,Y,80,1
34,No,Travel_Frequently,1036,Research & Development,6,3,Medical,1520,1,Male,2,3,Manufacturing Director,2,1720.0,0,No,17,3,1,2,16,5,3,0,10,3,2,Married,Y,80,1
43,No,Travel_Rarely,157,Research & Development,5,4,Medical,1521,4,Male,1,1,Human Resources,2,1590.0,9,Yes,12,3,4,0,25,4,4,16,12,5,9,Divorced,Y,80,1
46,No,Travel_Rarely,289,Sales,20,1,Marketing,1522,1,Female,2,1,Human Resources,2,2430.0,2,No,22,3,2,3,28,1,3,19,13,5,12,Married,Y,80,1
21,No,Travel_Frequently,1036,Sales,28,5,Human Resources,1523,2,Male,4,5,Sales Representative,4,2640.0,4,No,18,3,3,3,36,1,4,6,1,13,4,Married,Y,80,1
29,No,Non-Travel,501,Research & Development,3,2,Life Sciences,1524,2,Female,4,4,Sales Executive,4,2230.0,8,No,21,3,1,2,16,5,2,20,12,4,16,Married,Y,80,1
52,No,Travel_Rarely,521,Sales,12,5,Human Resources,1525,3,Female,4,5,Manager,1,4100.0,5,Yes,25,4,3,1,34,5,3,7,3,7,12,Single,Y,80,1
45,No,Travel_Rarely,505,Research & Development,8,5,Human Resources,1526,4,Female,2,4,Healthcare Representative,2,2690.0,5,No,18,3,2,0,27,5,3,6,13,10,5,Single,Y,80,1
40,No,Travel_Rarely,1168,Research & Development,3,1,Life Sciences,1527,2,Male,4,3,Human Resources,1,3130.0,7,No,19,3,4,3,31,0,3,6,1,6,12,Single,Y,80,1
34,No,Travel_Frequently,154,Sales,6,2,Medical,1528,3,Male,4,2,Research Director,2,4350.0,0,No,11,3,3,0,16,0,1,17,7,1,11,Divorced,Y,80,1
40,No,Travel_Rarely,522,Sales,14,3,Other,1529,3,Female,3,3,Research Director,3,1820.0,6,No,20,4,2,1,22,2,4,14,7,5,14,Divorced,Y,80,1
43,No,Travel_Rarely,207,Research & Development,14,2,Life Sciences,1530,4,Male,4,5,Laboratory Technician,2,5720.0,2,Yes,24,4,1,3,25,1,4,19,3,9,11,Married,Y,80,1
58,No,Travel_Rarely,115,Research & Development,23,3,Medical,1531,4,Female,4,3,Sales Representative,1,5700.0,5,No,18,3,4,1,40,0,3,18,5,10,2,Married,Y,80,1
23,No,Travel_Rarely,1477,Research & Development,13,3,Human Resources,1532,1,Female,3,5,Manufacturing Director,4,1530.0,2,No,22,3,4,0,40,5,1,18,7,9,11,Divorced,Y,80,1
27,No,Travel_Rarely,929,Research & Development,8,5,Other,1533,2,Female,2,4,Healthcare Representative,2,1850.0,6,Yes,19,3,2,0,40,5,1,14,11,4,8,Single,Y,80,1
48,No,Non-Travel,557,Research & Development,11,5,Other,1534,4,Male,3,2,Laboratory Technician,3,1490.0,5,No,17,3,1,3,39,1,4,14,8,3,6,Single,Y,80,1
56,No,Travel_Rarely,303,Research & Development,27,5,Medical,1535,1,Female,3,5,Research Director,3,2110.0,9,Yes,24,3,4,3,38,2,3,17,4,9,2,Divorced,Y,80,1
30,No,Travel_Rarely,1003,Sales,17,1,Life Sciences,1536,1,Male,4,5,Healthcare Representative,1,1970.0,9,Yes,18,3,1,0,12,1,4,6,11,1,7,Single,Y,80,1
43,No,Travel_Rarely,518,Research & Development,7,5,Technical Degree,1537,1,Male,3,3,Human Resources,3,1660.0,7,No,18,3,3,3,25,3,2,13,15,12,6,Divorced,Y,80,1
28,No,Travel_Rarely,700,Research & Development,14,3,Medical,1538,4,Female,1,1,Sales Executive,2,7790.0,5,No,20,3,3,1,25,0,2,2,7,0,15,Divorced,Y,80,1
35,No,Travel_Rarely,1295,Research & Development,8,5,Marketing,1539,2,Female,1,1,Laboratory Technician,2,3190.0,6,No,12,3,4,0,29,0,4,17,10,13,14,Divorced,Y,80,1
28,No,Travel_Rarely,332,Research & Development,22,2,Human Resources,1540,4,Male,1,5,Research Scientist,2,3200.0,5,No,22,3,3,1,24,2,2,5,13,0,4,Single,Y,80,1
54,No,Travel_Rarely,1342,Sales,12,4,Life Sciences,1541,3,Female,1,1,Sales Representative,2,1680.0,2,No,19,3,2,1,36,2,3,18,11,13,13,Divorced,Y,80,1
36,No,Travel_Frequently,1118,Research & Development,8,2,Life Sciences,1542,3,Male,1,3,Sales Representative,4,2440.0,1,Yes,19,3,4,3,29,2,4,15,4,1,6,Married,Y,80,1
19,Yes,Travel_Rarely,1179,Research & Development,3,1,Technical Degree,1543,1,Male,4,1,Research Scientist,3,3560.0,2,No,22,4,2,1,1,0,2,10,4,1,7,Married,Y,80,1
42,No,Travel_Rarely,950,Research & Development,3,1,Medical,1544,2,Male,3,2,Sales Representative,2,2630.0,0,No,14,4,2,2,38,6,2,17,10,11,14,Married,Y,80,1
19,Yes,Travel_Rarely,962,Research & Development,9,5,Human Resources,1545,4,Male,4,5,Manager,3,5780.0,5,Yes,16,3,1,0,30,0,2,12,2,9,15,Divorced,Y,80,1
20,No,Travel_Rarely,747,Research & Development,25,1,Human Resources,1546,4,Female,3,3,Healthcare Representative,1,3220.0,6,No,17,4,1,2,5,3,1,2,0,8,5,Married,Y,80,1
44,Yes,Non-Travel,983,Sales,14,3,Medical,1547,2,Male,4,5,Laboratory Technician,1,5520.0,3,Yes,15,3,2,1,28,0,2,10,4,7,2,Married,Y,80,1
23,No,Travel_Rarely,868,Research & Development,28,3,Human Resources,1548,4,Male,4,4,Manufacturing Director,3,5130.0,3,No,24,3,1,1,5,1,4,1,5,1,14,Divorced,Y,80,1
40,No,Travel_Rarely,1215,Human Resources,17,2,Marketing,1549,2,Female,1,3,Laboratory Technician,3,2470.0,9,No,20,3,4,2,22,6,4,13,8,2,15,Single,Y,80,1
34,No,Travel_Rarely,1294,Research & Development,12,3,Medical,1550,3,Male,1,1,Healthcare Representative,2,2160.0,0,No,16,3,2,3,16,5,3,5,6,14,4,Married,Y,80,1
51,No,Travel_Rarely,984,Sales,22,4,Marketing,1551,4,Female,2,5,Healthcare Representative,3,3800.0,8,No,25,4,1,1,33,0,1,4,14,14,17,Divorced,Y,80,1
59,No,Travel_Rarely,468,Sales,12,1,Other,1552,2,Female,3,3,Manufacturing Director,2,1480.0,8,No,22,3,4,1,41,0,2,12,10,6,11,Divorced,Y,80,1
26,No,Travel_Rarely,1213,Research & Development,18,1,Marketing,1553,4,Female,3,4,Research Scientist,1,6480.0,6,No,22,3,1,1,32,2,4,17,10,4,8,Single,Y,80,1
35,No,Travel_Rarely,676,Research & Development,10,4,Life Sciences,1554,1,Female,3,3,Healthcare Representative,2,2220.0,9,No,14,3,3,3,17,0,3,15,9,10,1,Single,Y,80,1
40,Yes,Travel_Rarely,1182,Sales,3,2,Human Resources,1555,3,Male,3,3,Research Director,3,2630.0,4,No,25,3,1,1,22,3,4,13,11,5,4,Divorced,Y,80,1
33,No,Travel_Rarely,576,Research & Development,28,3,Human Resources,1556,3,Male,3,4,Sales Executive,1,1860.0,7,No,12,3,1,1,15,1,4,1,8,1,14,Single,Y,80,1
30,No,Travel_Frequently,396,Research & Development,12,3,Other,1557,1,Male,4,2,Manufacturing Director,4,3510.0,5,No,22,3,2,3,32,3,1,10,7,8,17,Married,Y,80,1
50,Yes,Travel_Rarely,1084,Research & Development,2,1,Technical Degree,1558,2,Male,2,2,Healthcare Representative,4,6490.0,1,Yes,12,3,2,2,32,4,4,5,9,15,17,Married,Y,80,1
23,No,Travel_Frequently,520,Research & Development,14,2,Human Resources,1559,3,Female,2,2,Research Director,1,2780.0,8,No,24,3,1,0,23,5,1,4,9,14,4,Married,Y,80,1
31,No,Travel_Frequently,1012,Research & Development,9,5,Other,1560,1,Female,2,1,Research Scientist,3,3950.0,9,No,12,4,2,3,26,1,1,14,9,14,0,Married,Y,80,1
42,No,Non-Travel,983,Research & Development,1,5,Medical,1561,1,Female,4,5,Human Resources,2,4300.0,5,No,13,3,2,0,31,4,4,17,7,5,11,Single,Y,80,1
58,No,Travel_Rarely,113,Research & Development,9,3,Marketing,1562,2,Female,4,1,Sales Executive,4,7130.0,0,Yes,15,3,1,2,40,0,4,0,13,10,2,Married,Y,80,1
55,No,Travel_Rarely,1207,Research & Development,16,1,Medical,1563,3,Female,3,1,Sales Representative,1,2940.0,2,No,25,3,1,2,37,2,4,2,7,15,1,Married,Y,80,1
52,No,Travel_Rarely,627,Research & Development,12,3,Human Resources,1564,1,Female,3,4,Research Scientist,1,4400.0,4,No,23,3,2,1,34,3,3,7,2,13,7,Divorced,Y,80,1
25,No,Travel_Rarely,117,Research & Development,10,3,Medical,1565,3,Male,2,1,Sales Executive,4,1600.0,2,No,23,4,2,1,8,1,2,3,9,11,12,Single,Y,80,1
50,Yes,Non-Travel,336,Research & Development,14,2,Human Resources,1566,1,Male,4,5,Manufacturing Director,3,1580.0,1,Yes,18,3,1,0,32,1,3,10,11,7,6,Married,Y,80,1
55,No,Travel_Rarely,103,Research & Development,23,4,Technical Degree,1567,4,Male,1,3,Research Director,4,3160.0,3,Yes,17,3,4,2,37,2,2,10,1,8,5,Married,Y,80,1
31,No,Travel_Rarely,1341,Research & Development,23,3,Other,1568,3,Male,1,4,Manufacturing Director,3,3360.0,5,No,22,3,4,3,14,3,2,13,12,15,5,Divorced,Y,80,1
53,No,Travel_Rarely,752,Research & Development,7,2,Technical Degree,1569,1,Female,3,2,Healthcare Representative,2,4240.0,6,No,23,3,3,3,35,2,1,17,15,3,0,Married,Y,80,1
60,No,Travel_Rarely,153,Research & Development,13,1,Other,1570,1,Male,1,1,Research Scientist,2,4780.0,1,No,21,3,4,3,42,5,3,6,5,1,12,Single,Y,80,1
21,No,Non-Travel,828,Human Resources,26,5,Other,1571,1,Male,4,4,Research Scientist,2,1440.0,5,No,20,3,3,2,15,5,3,20,14,7,14,Divorced,Y,80,1
60,No,Travel_Frequently,1400,Research & Development,19,3,Other,1572,2,Female,4,1,Research Director,4,3200.0,2,Yes,16,3,1,0,42,4,3,12,1,0,10,Divorced,Y,80,1
20,No,Travel_Rarely,496,Research & Development,17,4,Human Resources,1573,3,Male,2,5,Manager,1,4830.0,0,No,22,3,3,2,36,6,3,15,2,0,8,Single,Y,80,1
34,No,Travel_Rarely,434,Research & Development,25,3,Medical,1574,4,Male,1,2,Manager,4,6780.0,9,No,14,3,2,0,36,5,4,19,2,2,2,Married,Y,80,1
34,No,Travel_Rarely,898,Research & Development,12,3,Marketing,1575,3,Female,3,3,Sales Representative,1,1890.0,3,Yes,21,3,1,0,37,0,1,18,4,10,11,Married,Y,80,1
35,Yes,Travel_Rarely,616,Sales,3,2,Human Resources,1576,3,Female,4,3,Laboratory Technician,3,3970.0,2,Yes,12,3,4,2,24,4,2,12,12,13,12,Single,Y,80,1
34,Yes,Travel_Rarely,440,Sales,2,1,Technical Degree,1577,1,Male,1,2,Manager,4,1220.0,8,No,23,3,2,3,22,2,1,17,4,12,2,Married,Y,80,1
50,No,Travel_Frequently,1464,Human Resources,12,1,Other,1578,2,Female,4,3,Human Resources,3,1550.0,5,No,20,3,1,1,32,1,3,11,10,10,7,Married,Y,80,1
22,No,Non-Travel,364,Research & Development,29,4,Other,1579,4,Female,4,2,Sales Executive,4,2510.0,1,No,20,3,2,1,15,3,4,4,11,14,17,Single,Y,80,1
54,No,Travel_Rarely,1109,Research & Development,25,4,Life Sciences,1580,4,Female,2,5,Sales Executive,3,2900.0,1,No,19,3,4,3,36,1,2,12,1,10,17,Married,Y,80,1
46,No,Travel_Rarely,1168,Research & Development,21,4,Human Resources,1581,3,Male,1,5,Manager,2,1660.0,2,No,23,3,1,3,28,2,2,6,5,11,2,Single,Y,80,1
45,No,Travel_Rarely,610,Sales,22,4,Life Sciences,1582,4,Female,4,3,Manager,4,3740.0,5,No,14,3,3,3,27,2,3,8,4,13,3,Single,Y,80,1
28,No,Travel_Rarely,236,Research & Development,9,5,Life Sciences,1583,4,Male,4,4,Sales Representative,1,1620.0,5,No,21,3,1,0,10,1,4,18,9,2,12,Divorced,Y,80,1
60,No,Travel_Frequently,305,Research & Development,17,4,Marketing,1584,3,Female,4,1,Research Scientist,1,2860.0,7,No,12,3,1,1,42,1,1,8,15,10,17,Married,Y,80,1
50,No,Travel_Rarely,121,Research & Development,24,2,Technical Degree,1585,3,Female,3,3,Research Director,3,4380.0,3,No,25,3,4,3,39,1,3,6,5,3,9,Divorced,Y,80,1
52,No,Travel_Rarely,615,Sales,3,1,Other,1586,2,Female,4,3,Human Resources,2,5870.0,2,No,11,3,2,1,34,5,2,5,1,5,8,Married,Y,80,1
40,No,Travel_Frequently,1038,Research & Development,3,1,Human Resources,1587,3,Female,4,1,Sales Executive,1,6600.0,9,No,22,4,4,2,31,3,2,3,5,1,16,Married,Y,80,1
39,No,Travel_Frequently,1280,Research & Development,20,2,Life Sciences,1588,3,Female,3,5,Laboratory Technician,4,2120.0,1,No,21,3,1,2,22,6,1,15,6,11,6,Married,Y,80,1
23,Yes,Travel_Frequently,1267,Research & Development,19,1,Technical Degree,1589,1,Female,1,3,Healthcare Representative,2,3610.0,3,No,16,3,4,1,19,0,3,7,7,6,11,Divorced,Y,80,1
57,Yes,Travel_Frequently,114,Sales,17,1,Other,1590,4,Male,4,2,Sales Representative,2,4920.0,2,Yes,24,3,1,2,39,0,3,3,13,9,17,Divorced,Y,80,1
49,No,Travel_Frequently,875,Research & Development,7,5,Technical Degree,1591,1,Female,1,1,Human Resources,2,7600.0,4,No,17,3,3,0,31,2,2,7,7,4,13,Single,Y,80,1
22,No,Travel_Rarely,429,Research & Development,2,5,Technical Degree,1592,2,Male,4,1,Research Scientist,2,4160.0,5,No,17,3,1,2,38,6,4,17,14,5,5,Married,Y,80,1
27,No,Travel_Rarely,1394,Human Resources,17,4,Technical Degree,1593,3,Male,3,4,Human Resources,1,1910.0,5,No,15,3,3,0,9,3,2,0,0,6,1,Divorced,Y,80,1
35,No,Travel_Rarely,1233,Sales,10,4,Technical Degree,1594,2,Male,1,5,Human Resources,2,2270.0,8,Yes,22,3,2,1,27,1,2,10,9,12,8,Married,Y,80,1
21,No,Travel_Rarely,555,Human Resources,22,3,Technical Degree,1595,4,Male,3,5,Sales Representative,4,4030.0,5,Yes,17,3,2,1,18,0,1,7,0,3,3,Married,Y,80,1
35,Yes,Travel_Rarely,652,Human Resources,22,5,Medical,1596,1,Male,3,3,Healthcare Representative,4,3010.0,4,No,15,3,3,2,18,3,1,6,2,13,8,Single,Y,80,1
44,Yes,Travel_Rarely,959,Research & Development,22,2,Medical,1597,4,Female,2,1,Manager,3,2390.0,1,Yes,25,3,2,3,26,1,3,19,9,7,17,Married,Y,80,1
37,No,Travel_Rarely,1336,Human Resources,27,2,Technical Degree,1598,1,Male,4,2,Manufacturing Director,3,5820.0,2,No,17,4,3,3,19,3,1,5,15,14,0,Married,Y,80,1
26,No,Travel_Frequently,588,Research & Development,13,3,Medical,1599,4,Male,4,5,Research Scientist,1,1190.0,5,No,15,3,2,3,24,3,4,3,7,12,9,Married,Y,80,1
55,No,Travel_Frequently,432,Research & Development,13,5,Human Resources,1600,2,Female,1,2,Laboratory Technician,4,2170.0,3,No,18,3,4,2,37,4,2,3,11,10,12,Married,Y,80,1
34,No,Travel_Rarely,1310,Human Resources,11,5,Marketing,1601,1,Male,4,4,Research Director,2,5390.0,2,No,25,3,4,2,16,3,1,20,5,7,7,Married,Y,80,1
54,No,Travel_Rarely,1412,Research & Development,13,2,Other,1602,3,Female,3,4,Research Scientist,1,2220.0,6,No,11,3,2,0,36,5,2,20,1,15,9,Married,Y,80,1
56,No,Travel_Rarely,313,Research & Development,18,5,Medical,1603,4,Female,4,2,Sales Representative,2,1830.0,6,No,12,3,4,1,38,5,2,9,3,11,0,Single,Y,80,1
24,No,Travel_Rarely,1394,Sales,5,4,Medical,1604,4,Male,3,2,Sales Representative,3,7560.0,5,No,23,3,2,2,33,4,1,15,2,1,3,Single,Y,80,1
35,Yes,Non-Travel,569,Research & Development,26,5,Life Sciences,1605,2,Male,2,3,Manager,4,2990.0,3,Yes,17,3,1,3,32,2,4,20,12,11,11,Married,Y,80,1
33,No,Travel_Rarely,630,Research & Development,3,5,Marketing,1606,3,Female,3,1,Research Director,1,3680.0,3,No,11,3,1,3,40,5,1,19,10,0,10,Single,Y,80,1
45,Yes,Travel_Rarely,1297,Research & Development,27,2,Technical Degree,1607,3,Male,3,1,Research Director,4,8070.0,6,Yes,17,4,2,2,27,3,3,9,6,12,6,Single,Y,80,1
26,No,Travel_Frequently,559,Sales,29,5,Technical Degree,1608,4,Female,1,4,Human Resources,1,3580.0,6,Yes,19,3,1,2,40,5,1,14,13,12,12,Single,Y,80,1
34,No,Travel_Rarely,723,Research & Development,7,1,Technical Degree,1609,2,Male,3,5,Laboratory Technician,4,1450.0,9,Yes,13,3,1,3,16,0,2,11,15,7,16,Divorced,Y,80,1
34,No,Travel_Rarely,856,Research & Development,7,5,Human Resources,1610,1,Male,2,5,Manufacturing Director,3,4010.0,7,Yes,19,3,2,0,16,3,2,20,13,7,17,Married,Y,80,1
20,No,Travel_Rarely,572,Human Resources,9,2,Life Sciences,1611,3,Male,1,3,Human Resources,1,3440.0,7,No,22,3,2,2,37,0,4,15,2,4,3,Divorced,Y,80,1
47,No,Travel_Rarely,317,Human Resources,20,1,Other,1612,1,Male,2,5,Research Scientist,3,1690.0,9,No,25,3,4,0,33,6,3,10,4,7,10,Single,Y,80,1
49,No,Travel_Frequently,1468,Research & Development,21,4,Marketing,1613,3,Male,1,4,Laboratory Technician,2,3800.0,5,Yes,15,3,1,0,31,6,2,8,11,13,1,Married,Y,80,1
59,No,Travel_Rarely,1342,Human Resources,11,1,Medical,1614,2,Male,4,4,Research Scientist,2,6160.0,2,No,16,4,4,2,41,1,4,16,12,3,7,Married,Y,80,1
18,No,Travel_Frequently,330,Sales,11,5,Life Sciences,1615,4,Female,2,1,Human Resources,2,3560.0,2,No,18,3,4,3,36,0,2,5,7,1,8,Divorced,Y,80,1
23,Yes,Travel_Rarely,577,Research & Development,27,5,Other,1616,4,Female,3,3,Manufacturing Director,2,3700.0,5,Yes,11,3,3,0,7,2,1,7,0,12,0,Married,Y,80,1
55,No,Travel_Rarely,954,Human Resources,28,3,Medical,1617,3,Female,1,4,Sales Representative,4,4680.0,1,No,15,3,2,1,37,3,4,17,8,3,6,Married,Y,80,1
51,No,Travel_Rarely,485,Research & Development,20,4,Human Resources,1618,4,Female,3,1,Laboratory Technician,3,4640.0,0,Yes,15,3,4,0,33,4,4,0,2,3,12,Divorced,Y,80,1
33,No,Travel_Rarely,906,Research & Development,17,2,Life Sciences,1619,1,Male,4,3,Research Director,3,2630.0,1,No,20,3,3,1,15,5,4,11,5,5,8,Single,Y,80,1
43,No,Travel_Rarely,149,Research & Development,4,2,Life Sciences,1620,2,Female,2,3,Human Resources,1,4060.0,1,Yes,18,3,1,1,25,3,1,3,2,13,9,Divorced,Y,80,1
52,Yes,Travel_Rarely,745,Research & Development,3,2,Medical,1621,1,Male,4,2,Sales Executive,2,1940.0,7,Yes,14,3,2,0,34,4,2,15,9,5,0,Married,Y,80,1
56,No,Travel_Rarely,1472,Research & Development,13,3,Other,1622,3,Female,4,5,Human Resources,1,5370.0,6,No,19,3,3,0,38,6,3,18,15,5,10,Married,Y,80,1
24,No,Travel_Rarely,325,Research & Development,20,2,Life Sciences,1623,3,Male,4,5,Research Scientist,2,4180.0,1,No,24,3,4,1,6,4,2,11,10,3,2,Married,Y,80,1
41,No,Travel_Frequently,403,Sales,3,1,Marketing,1624,1,Female,3,1,Manufacturing Director,4,1840.0,7,No,15,3,4,0,23,3,3,1,9,9,13,Married,Y,80,1
53,Yes,Travel_Frequently,411,Human Resources,21,4,Medical,1625,4,Male,2,5,Sales Representative,2,7470.0,9,No,22,3,3,2,35,0,2,7,4,1,3,Single,Y,80,1
34,No,Travel_Rarely,309,Human Resources,15,5,Technical Degree,1626,4,Male,1,5,Laboratory Technician,2,1660.0,1,No,24,3,3,3,31,6,2,15,5,9,15,Married,Y,80,1
23,No,Travel_Rarely,772,Human Resources,12,2,Human Resources,1627,4,Male,1,4,Research Scientist,2,1990.0,7,No,17,3,3,0,17,1,2,8,13,14,9,Single,Y,80,1
53,No,Travel_Rarely,1005,Human Resources,20,4,Medical,1628,3,Female,1,1,Manufacturing Director,4,2220.0,2,Yes,18,3,1,2,35,0,2,19,4,12,15,Married,Y,80,1
34,Yes,Travel_Rarely,748,Research & Development,26,5,Technical Degree,1629,1,Female,1,1,Manufacturing Director,3,4100.0,8,Yes,20,3,2,0,19,0,2,11,0,4,7,Married,Y,80,1
58,No,Travel_Frequently,1097,Research & Development,28,5,Medical,1630,4,Male,3,5,Laboratory Technician,4,3610.0,6,No,16,3,4,0,40,2,1,13,8,10,4,Single,Y,80,1
21,No,Travel_Rarely,249,Human Resources,12,1,Other,1631,3,Male,3,5,Manager,2,3890.0,5,No,13,3,2,3,3,1,3,7,0,2,16,Married,Y,80,1
36,No,Travel_Rarely,1300,Sales,25,1,Human Resources,1632,1,Male,3,5,Healthcare Representative,2,6540.0,7,Yes,20,3,2,0,20,0,4,8,2,2,10,Divorced,Y,80,1
43,No,Travel_Frequently,987,Sales,14,5,Technical Degree,1633,1,Male,3,3,Laboratory Technician,4,1790.0,6,No,11,3,2,3,25,5,2,6,9,3,3,Divorced,Y,80,1
28,No,Travel_Rarely,1328,Sales,27,2,Medical,1634,2,Male,3,1,Manager,4,6250.0,8,No,19,3,2,1,23,1,4,6,6,0,1,Married,Y,80,1
60,No,Travel_Rarely,1331,Research & Development,10,3,Medical,1635,3,Female,4,3,Sales Representative,2,2100.0,6,No,15,3,4,3,42,4,1,0,4,14,16,Married,Y,80,1
49,No,Travel_Rarely,327,Research & Development,20,3,Marketing,1636,4,Female,1,5,Manufacturing Director,3,2420.0,9,Yes,14,3,2,1,31,5,3,1,4,14,16,Married,Y,80,1
42,No,Travel_Rarely,160,Research & Development,3,2,Human Resources,1637,2,Male,2,5,Human Resources,4,1790.0,9,No,12,3,3,0,24,6,3,4,7,13,0,Married,Y,80,1
49,No,Travel_Rarely,596,Research & Development,28,5,Marketing,1638,4,Male,1,1,Human Resources,1,2790.0,3,Yes,25,3,1,2,31,3,3,8,13,14,17,Married,Y,80,1
51,Yes,Travel_Rarely,130,Human Resources,9,2,Marketing,1639,3,Male,1,4,Healthcare Representative,2,5600.0,2,Yes,14,3,4,3,38,3,3,9,15,15,3,Married,Y,80,1
41,No,Travel_Rarely,724,Research & Development,25,3,Technical Degree,1640,4,Male,3,4,Manufacturing Director,2,5530.0,1,Yes,15,3,1,1,23,3,3,10,11,5,7,Married,Y,80,1
55,No,Travel_Rarely,1130,Research & Development,11,5,Human Resources,1641,3,Female,4,1,Human Resources,1,3290.0,2,No,21,3,1,2,37,5,2,6,12,5,5,Single,Y,80,1
57,No,Travel_Frequently,1345,Human Resources,7,1,Human Resources,1642,3,Male,1,1,Manager,1,1470.0,7,No,11,3,4,1,39,1,1,0,8,10,10,Married,Y,80,1
